game	16	final_guess	c4, c1, c3, c2	first_guess	c1,c0,c0,c4	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-322-24-7-2-1	subseqpickmode	mesok	secret	c4,c1,c3,c2	SUCCESS	True
game	16	final_guess	c4, c1, c3, c2	first_guess	c1,c0,c0,c4	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-322-127-45-12-8-6-1	subseqpickmode	leptok	secret	c4,c1,c3,c2	SUCCESS	True
game	17	final_guess	c4, c5, c1, c5	first_guess	c4,c4,c1,c2	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-150-80-7-2-1	subseqpickmode	first	secret	c4,c5,c1,c5	SUCCESS	True
game	17	final_guess	c4, c5, c1, c5	first_guess	c4,c4,c1,c2	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-150-80-20-12-6-3-1	subseqpickmode	platyk	secret	c4,c5,c1,c5	SUCCESS	True
game	17	final_guess	c4, c5, c1, c5	first_guess	c4,c4,c1,c2	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-150-25-16-9-4-1	subseqpickmode	mesok	secret	c4,c5,c1,c5	SUCCESS	True
game	17	final_guess	c4, c5, c1, c5	first_guess	c4,c4,c1,c2	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-150-80-31-9-1	subseqpickmode	leptok	secret	c4,c5,c1,c5	SUCCESS	True
game	18	final_guess	c0, c3, c1, c0	first_guess	c3,c2,c5,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-202-84-21-3-1	subseqpickmode	first	secret	c0,c3,c1,c0	SUCCESS	True
game	18	final_guess	c0, c3, c1, c0	first_guess	c3,c2,c5,c3	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-183-9-2-1	subseqpickmode	platyk	secret	c0,c3,c1,c0	SUCCESS	True
game	18	final_guess	c0, c3, c1, c0	first_guess	c3,c2,c5,c3	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-209-42-14-2-1	subseqpickmode	mesok	secret	c0,c3,c1,c0	SUCCESS	True
game	18	final_guess	c0, c3, c1, c0	first_guess	c3,c2,c5,c3	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-544-202-27-8-3-2-1	subseqpickmode	leptok	secret	c0,c3,c1,c0	SUCCESS	True
game	19	final_guess	c1, c4, c5, c3	first_guess	c0,c5,c5,c5	first_guess_kurts	K3-1	guesses	6	funnel	F1296-500-141-40-12-5-1	subseqpickmode	first	secret	c1,c4,c5,c3	SUCCESS	True
game	19	final_guess	c1, c4, c5, c3	first_guess	c0,c5,c5,c5	first_guess_kurts	K3-1	guesses	5	funnel	F1296-500-140-50-23-1	subseqpickmode	platyk	secret	c1,c4,c5,c3	SUCCESS	True
game	19	final_guess	c1, c4, c5, c3	first_guess	c0,c5,c5,c5	first_guess_kurts	K3-1	guesses	4	funnel	F1296-500-12-8-1	subseqpickmode	mesok	secret	c1,c4,c5,c3	SUCCESS	True
game	19	final_guess	c1, c4, c5, c3	first_guess	c0,c5,c5,c5	first_guess_kurts	K3-1	guesses	7	funnel	F1296-500-240-24-5-3-2-1	subseqpickmode	leptok	secret	c1,c4,c5,c3	SUCCESS	True
game	20	final_guess	c1, c4, c2, c3	first_guess	c3,c2,c4,c4	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-162-37-11-3-2-1	subseqpickmode	first	secret	c1,c4,c2,c3	SUCCESS	True
game	20	final_guess	c1, c4, c2, c3	first_guess	c3,c2,c4,c4	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-162-32-2-1	subseqpickmode	platyk	secret	c1,c4,c2,c3	SUCCESS	True
game	20	final_guess	c1, c4, c2, c3	first_guess	c3,c2,c4,c4	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-162-59-20-6-1	subseqpickmode	mesok	secret	c1,c4,c2,c3	SUCCESS	True
